TOA5,CR1000,CR1000,8841,CR1000.Std.25,CPU:lab6_CS.CR1,58691,CS
TIMESTAMP,RECORD,Batt_Volt_Min,T_CS,RH_CS,,,
TS,RN,Volts,degC,%,,,
,,Min,Smp,Smp,,,
2020-02-14 11:30,976,13.07,23.68,31.16,,,
2020-02-14 11:30,977,13.07,23.75,31.24,,,
2020-02-14 11:30,978,13.07,23.71,31.29,,,
2020-02-14 11:30,979,13.08,23.75,31.36,,,
2020-02-14 11:30,980,13.07,23.68,31.36,,,
2020-02-14 11:30,981,13.07,23.6,31.44,,,
2020-02-14 11:30,982,13.07,23.71,31.56,,,
2020-02-14 11:30,983,13.07,23.75,31.56,,,
2020-02-14 11:30,984,13.07,23.71,31.61,,,
2020-02-14 11:30,985,13.07,23.73,31.66,,,
2020-02-14 11:30,986,13.07,23.6,31.68,,,
2020-02-14 11:30,987,13.07,23.71,31.72,,,
2020-02-14 11:30,988,13.08,23.73,31.75,,,
2020-02-14 11:30,989,13.07,23.63,31.73,,,
2020-02-14 11:30,990,13.07,23.68,31.78,,,
2020-02-14 11:30,991,13.07,23.73,31.75,,,
2020-02-14 11:30,992,13.07,23.7,31.77,,,
2020-02-14 11:30,993,13.07,23.68,31.75,,,
2020-02-14 11:30,994,13.07,23.65,31.77,,,
2020-02-14 11:30,995,13.08,23.63,31.8,,,
2020-02-14 11:30,996,13.08,23.65,31.77,,,
2020-02-14 11:30,997,13.07,23.68,31.77,,,
2020-02-14 11:30,998,13.07,23.65,31.75,,,
2020-02-14 11:30,999,13.07,23.68,31.78,,,
2020-02-14 11:30,1000,13.07,23.65,31.78,,,
2020-02-14 11:30,1001,13.07,23.65,31.78,,,
2020-02-14 11:30,1002,13.07,23.61,31.77,,,
2020-02-14 11:30,1003,13.07,23.65,31.72,,,
2020-02-14 11:30,1004,13.07,23.66,31.7,,,
2020-02-14 11:30,1005,13.07,23.71,31.75,,,
2020-02-14 11:30,1006,13.07,23.63,31.72,,,
2020-02-14 11:30,1007,13.07,23.61,31.68,,,
2020-02-14 11:30,1008,13.07,23.65,31.66,,,
2020-02-14 11:30,1009,13.07,23.68,31.65,,,
2020-02-14 11:30,1010,13.07,23.7,31.66,,,
2020-02-14 11:30,1011,13.07,23.61,31.65,,,
2020-02-14 11:30,1012,13.07,23.56,31.66,,,
2020-02-14 11:30,1013,13.07,23.71,31.66,,,
2020-02-14 11:31,1014,13.07,23.71,31.65,,,
2020-02-14 11:31,1015,13.07,23.65,31.66,,,
2020-02-14 11:31,1016,13.07,23.61,31.68,,,
2020-02-14 11:31,1017,13.07,23.65,31.7,,,
2020-02-14 11:31,1018,13.07,23.63,31.75,,,
2020-02-14 11:31,1019,13.07,23.58,31.73,,,
2020-02-14 11:31,1020,13.07,23.54,31.73,,,
2020-02-14 11:31,1021,13.07,23.6,31.72,,,
2020-02-14 11:31,1022,13.07,23.61,31.75,,,
2020-02-14 11:31,1023,13.07,23.65,31.78,,,
2020-02-14 11:31,1024,13.07,23.68,31.72,,,
2020-02-14 11:31,1025,13.07,23.65,31.72,,,
2020-02-14 11:31,1026,13.07,23.66,31.73,,,
2020-02-14 11:31,1027,13.08,23.66,31.72,,,
2020-02-14 11:31,1028,13.07,23.6,31.72,,,
2020-02-14 11:31,1029,13.07,23.54,31.66,,,
2020-02-14 11:31,1030,13.07,23.58,31.68,,,
2020-02-14 11:31,1031,13.07,23.6,31.7,,,
2020-02-14 11:31,1032,13.06,23.6,31.68,,,
2020-02-14 11:31,1033,13.07,23.56,31.7,,,
2020-02-14 11:31,1034,13.07,23.56,31.66,,,
2020-02-14 11:31,1035,13.07,23.6,31.66,,,
2020-02-14 11:31,1036,13.06,23.63,31.73,,,
2020-02-14 11:31,1037,13.06,23.54,31.77,,,
2020-02-14 11:31,1038,13.06,23.56,31.73,,,
2020-02-14 11:31,1039,13.07,23.58,31.75,,,
2020-02-14 11:31,1040,13.07,23.63,31.78,,,
2020-02-14 11:31,1041,13.06,23.65,31.77,,,
2020-02-14 11:31,1042,13.07,23.51,31.82,,,
2020-02-14 11:31,1043,13.07,23.54,31.82,,,
2020-02-14 11:31,1044,13.07,23.61,31.8,,,
2020-02-14 11:31,1045,13.07,23.56,31.82,,,
2020-02-14 11:31,1046,13.07,23.56,31.82,,,
2020-02-14 11:31,1047,13.07,23.56,31.83,,,
2020-02-14 11:31,1048,13.07,23.58,31.87,,,
2020-02-14 11:31,1049,13.06,23.63,31.85,,,
2020-02-14 11:31,1050,13.07,23.61,31.8,,,
2020-02-14 11:31,1051,13.07,23.53,31.83,,,
2020-02-14 11:31,1052,13.06,23.56,31.82,,,
2020-02-14 11:31,1053,13.06,23.6,31.87,,,
2020-02-14 11:31,1054,13.06,23.6,31.87,,,
2020-02-14 11:31,1055,13.06,23.53,31.83,,,
2020-02-14 11:31,1056,13.06,23.54,31.83,,,
2020-02-14 11:31,1057,13.07,23.6,31.9,,,
2020-02-14 11:31,1058,13.06,23.61,31.85,,,
2020-02-14 11:31,1059,13.06,23.61,31.89,,,
2020-02-14 11:31,1060,13.07,23.6,31.89,,,
2020-02-14 11:31,1061,13.06,23.54,31.9,,,
2020-02-14 11:31,1062,13.06,23.63,31.94,,,
2020-02-14 11:31,1063,13.06,23.63,31.89,,,
2020-02-14 11:31,1064,13.06,23.56,31.87,,,
2020-02-14 11:31,1065,13.06,23.53,31.87,,,
2020-02-14 11:31,1066,13.06,23.58,31.9,,,
2020-02-14 11:31,1067,13.06,23.46,31.89,,,
2020-02-14 11:31,1068,13.07,23.6,31.89,,,
2020-02-14 11:31,1069,13.06,23.53,31.89,,,
2020-02-14 11:31,1070,13.06,23.56,31.87,,,
2020-02-14 11:31,1071,13.06,23.63,31.83,,,
2020-02-14 11:31,1072,13.07,23.48,31.87,,,
2020-02-14 11:31,1073,13.07,23.49,31.82,,,
2020-02-14 11:32,1074,13.07,23.51,31.82,,,
2020-02-14 11:32,1075,13.06,23.58,31.85,,,
2020-02-14 11:32,1076,13.06,23.49,31.78,,,
2020-02-14 11:32,1077,13.07,23.49,31.77,,,
2020-02-14 11:32,1078,13.06,23.51,31.78,,,
2020-02-14 11:32,1079,13.06,23.51,31.78,,,
2020-02-14 11:32,1080,13.06,23.54,31.78,,,
2020-02-14 11:32,1081,13.06,23.51,31.78,,,
2020-02-14 11:32,1082,13.07,23.53,31.75,,,
2020-02-14 11:32,1083,13.06,23.51,31.73,,,
2020-02-14 11:32,1084,13.06,23.49,31.75,,,
2020-02-14 11:32,1085,13.06,23.51,31.75,,,
2020-02-14 11:32,1086,13.06,23.54,31.72,,,
2020-02-14 11:32,1087,13.06,23.54,31.7,,,
2020-02-14 11:32,1088,13.06,23.44,31.66,,,
2020-02-14 11:32,1089,13.06,23.41,31.68,,,
2020-02-14 11:32,1090,13.06,23.51,31.7,,,
2020-02-14 11:32,1091,13.06,23.54,31.72,,,
2020-02-14 11:32,1092,13.06,23.56,31.7,,,
2020-02-14 11:32,1093,13.06,23.54,31.75,,,
2020-02-14 11:32,1094,13.06,23.44,31.77,,,
2020-02-14 11:32,1095,13.06,23.44,31.82,,,
2020-02-14 11:32,1096,13.06,23.54,31.9,,,
2020-02-14 11:32,1097,13.06,23.54,32.04,,,
2020-02-14 11:32,1098,13.07,23.49,32.05,,,
2020-02-14 11:32,1099,13.06,23.46,32.09,,,
2020-02-14 11:32,1100,13.06,23.51,32.05,,,
2020-02-14 11:32,1101,13.06,23.54,32.07,,,
2020-02-14 11:32,1102,13.06,23.56,32.05,,,
2020-02-14 11:32,1103,13.06,23.44,32.05,,,
2020-02-14 11:32,1104,13.06,23.44,31.99,,,
2020-02-14 11:32,1105,13.06,23.54,31.97,,,
2020-02-14 11:32,1106,13.06,23.54,31.94,,,
2020-02-14 11:32,1107,13.06,23.53,31.94,,,
2020-02-14 11:32,1108,13.06,23.48,31.9,,,
2020-02-14 11:32,1109,13.06,23.49,31.89,,,
2020-02-14 11:32,1110,13.06,23.53,31.82,,,
2020-02-14 11:32,1111,13.06,23.58,31.82,,,
2020-02-14 11:32,1112,13.06,23.48,31.75,,,
2020-02-14 11:32,1113,13.06,23.44,31.75,,,
2020-02-14 11:32,1114,13.06,23.43,31.72,,,
2020-02-14 11:32,1115,13.06,23.46,31.68,,,
2020-02-14 11:32,1116,13.06,23.53,31.66,,,
2020-02-14 11:32,1117,13.06,23.51,31.6,,,
2020-02-14 11:32,1118,13.06,23.48,31.61,,,
2020-02-14 11:32,1119,13.07,23.43,31.6,,,
2020-02-14 11:32,1120,13.06,23.48,31.58,,,
2020-02-14 11:32,1121,13.07,23.43,31.56,,,
2020-02-14 11:32,1122,13.06,23.51,31.55,,,
2020-02-14 11:32,1123,13.05,23.46,31.6,,,
2020-02-14 11:32,1124,13.06,23.49,31.65,,,
2020-02-14 11:32,1125,13.06,23.41,31.65,,,
2020-02-14 11:32,1126,13.06,23.43,31.7,,,
2020-02-14 11:32,1127,13.05,23.46,31.75,,,
2020-02-14 11:32,1128,13.06,23.44,31.78,,,
2020-02-14 11:32,1129,13.05,23.48,31.83,,,
2020-02-14 11:32,1130,13.06,23.41,31.83,,,
2020-02-14 11:32,1131,13.06,23.44,31.87,,,
2020-02-14 11:32,1132,13.06,23.39,31.9,,,
2020-02-14 11:32,1133,13.06,23.48,31.94,,,
2020-02-14 11:33,1134,13.07,23.48,32.02,,,
2020-02-14 11:33,1135,13.05,23.43,32,,,
2020-02-14 11:33,1136,13.06,23.44,32.05,,,
2020-02-14 11:33,1137,13.06,23.48,32.02,,,
2020-02-14 11:33,1138,13.06,23.46,32.05,,,
2020-02-14 11:33,1139,13.06,23.46,32.05,,,
2020-02-14 11:33,1140,13.06,23.48,32.04,,,
2020-02-14 11:33,1141,13.05,23.46,32.04,,,
2020-02-14 11:33,1142,13.06,23.46,32.04,,,
2020-02-14 11:33,1143,13.06,23.46,32.02,,,
2020-02-14 11:33,1144,13.06,23.43,31.97,,,
2020-02-14 11:33,1145,13.06,23.43,31.97,,,
2020-02-14 11:33,1146,13.06,23.48,31.92,,,
2020-02-14 11:33,1147,13.06,23.46,31.95,,,
2020-02-14 11:33,1148,13.06,23.44,31.89,,,
2020-02-14 11:33,1149,13.06,23.41,31.89,,,
2020-02-14 11:33,1150,13.05,23.44,31.85,,,
2020-02-14 11:33,1151,13.06,23.48,31.87,,,
2020-02-14 11:33,1152,13.05,23.44,31.83,,,
2020-02-14 11:33,1153,13.05,23.46,31.83,,,
2020-02-14 11:33,1154,13.06,23.46,31.82,,,
2020-02-14 11:33,1155,13.06,23.49,31.82,,,
2020-02-14 11:33,1156,13.05,23.44,31.8,,,
2020-02-14 11:33,1157,13.06,23.43,31.82,,,
2020-02-14 11:33,1158,13.06,23.46,31.77,,,
2020-02-14 11:33,1159,13.06,23.46,31.8,,,
2020-02-14 11:33,1160,13.06,23.49,31.83,,,
2020-02-14 11:33,1161,13.05,23.43,31.8,,,
2020-02-14 11:33,1162,13.06,23.44,31.77,,,
2020-02-14 11:33,1163,13.06,23.41,31.75,,,
2020-02-14 11:33,1164,13.05,23.46,31.8,,,
2020-02-14 11:33,1165,13.06,23.46,31.73,,,
2020-02-14 11:33,1166,13.05,23.43,31.72,,,
2020-02-14 11:33,1167,13.05,23.46,31.75,,,
2020-02-14 11:33,1168,13.05,23.44,31.73,,,
2020-02-14 11:33,1169,13.05,23.46,31.7,,,
2020-02-14 11:33,1170,13.05,23.49,31.72,,,
2020-02-14 11:33,1171,13.05,23.43,31.73,,,
2020-02-14 11:33,1172,13.06,23.46,31.72,,,
2020-02-14 11:33,1173,13.05,23.49,31.73,,,
2020-02-14 11:33,1174,13.06,23.43,31.75,,,
2020-02-14 11:33,1175,13.05,23.44,31.75,,,
2020-02-14 11:33,1176,13.05,23.46,31.73,,,
2020-02-14 11:33,1177,13.06,23.46,31.75,,,
2020-02-14 11:33,1178,13.06,23.51,31.73,,,
2020-02-14 11:33,1179,13.05,23.41,31.77,,,
2020-02-14 11:33,1180,13.04,23.49,31.73,,,
2020-02-14 11:33,1181,13.05,23.38,31.75,,,
2020-02-14 11:33,1182,13.06,23.38,31.78,,,
2020-02-14 11:33,1183,13.05,23.39,31.78,,,
2020-02-14 11:33,1184,13.06,23.43,31.78,,,
2020-02-14 11:33,1185,13.05,23.34,31.77,,,
2020-02-14 11:33,1186,13.04,23.39,31.8,,,
2020-02-14 11:33,1187,13.05,23.38,31.75,,,
2020-02-14 11:33,1188,13.06,23.41,31.8,,,
2020-02-14 11:33,1189,13.05,23.41,31.75,,,
2020-02-14 11:33,1190,13.06,23.38,31.75,,,
2020-02-14 11:33,1191,13.06,23.43,31.75,,,
2020-02-14 11:33,1192,13.06,23.36,31.75,,,
2020-02-14 11:33,1193,13.05,23.39,31.78,,,
2020-02-14 11:34,1194,13.06,23.36,31.72,,,
2020-02-14 11:34,1195,13.04,23.43,31.73,,,
2020-02-14 11:34,1196,13.06,23.36,31.73,,,
2020-02-14 11:34,1197,13.05,23.34,31.75,,,
2020-02-14 11:34,1198,13.05,23.39,31.75,,,
2020-02-14 11:34,1199,13.06,23.39,31.72,,,
2020-02-14 11:34,1200,13.05,23.41,31.72,,,
2020-02-14 11:34,1201,13.05,23.41,31.75,,,
2020-02-14 11:34,1202,13.06,23.34,31.78,,,
2020-02-14 11:34,1203,13.05,23.46,31.75,,,
2020-02-14 11:34,1204,13.05,23.44,31.72,,,
2020-02-14 11:34,1205,13.05,23.36,31.78,,,
2020-02-14 11:34,1206,13.05,23.39,31.77,,,
2020-02-14 11:34,1207,13.06,23.36,31.78,,,
2020-02-14 11:34,1208,13.04,23.36,31.82,,,
2020-02-14 11:34,1209,13.06,23.43,31.85,,,
2020-02-14 11:34,1210,13.05,23.38,31.89,,,
2020-02-14 11:34,1211,13.04,23.39,31.95,,,
2020-02-14 11:34,1212,13.04,23.38,31.92,,,
2020-02-14 11:34,1213,13.04,23.39,32.04,,,
2020-02-14 11:34,1214,13.05,23.39,32.05,,,
2020-02-14 11:34,1215,13.06,23.39,32.05,,,
2020-02-14 11:34,1216,13.04,23.39,32.11,,,
2020-02-14 11:34,1217,13.06,23.39,32.12,,,
2020-02-14 11:34,1218,13.05,23.34,32.14,,,
2020-02-14 11:34,1219,13.04,23.41,32.22,,,
2020-02-14 11:34,1220,13.04,23.43,32.21,,,
2020-02-14 11:34,1221,13.05,23.41,32.26,,,
2020-02-14 11:34,1222,13.05,23.43,32.34,,,
2020-02-14 11:34,1223,13.04,23.32,32.36,,,
2020-02-14 11:34,1224,13.05,23.38,32.41,,,
2020-02-14 11:34,1225,13.05,23.44,32.46,,,
2020-02-14 11:34,1226,13.05,23.41,32.5,,,
2020-02-14 11:34,1227,13.04,23.39,32.56,,,
2020-02-14 11:34,1228,13.04,23.38,32.55,,,
2020-02-14 11:34,1229,13.04,23.34,32.56,,,
2020-02-14 11:34,1230,13.04,23.39,32.53,,,
2020-02-14 11:34,1231,13.04,23.44,32.55,,,
2020-02-14 11:34,1232,13.05,23.38,32.55,,,
2020-02-14 11:34,1233,13.04,23.36,32.53,,,
2020-02-14 11:34,1234,13.04,23.39,32.53,,,
2020-02-14 11:34,1235,13.04,23.43,32.53,,,
2020-02-14 11:34,1236,13.04,23.39,32.51,,,
2020-02-14 11:34,1237,13.05,23.39,32.51,,,
2020-02-14 11:34,1238,13.04,23.36,32.51,,,
2020-02-14 11:34,1239,13.05,23.36,32.55,,,
2020-02-14 11:34,1240,13.04,23.43,32.58,,,
2020-02-14 11:34,1241,13.04,23.41,32.56,,,
2020-02-14 11:34,1242,13.05,23.38,32.61,,,
2020-02-14 11:34,1243,13.05,23.39,32.58,,,
2020-02-14 11:34,1244,13.04,23.38,32.63,,,
2020-02-14 11:34,1245,13.04,23.41,32.61,,,
2020-02-14 11:34,1246,13.04,23.38,32.58,,,
2020-02-14 11:34,1247,13.04,23.41,32.56,,,
2020-02-14 11:34,1248,13.04,23.38,32.55,,,
2020-02-14 11:34,1249,13.05,23.34,32.56,,,
2020-02-14 11:34,1250,13.04,23.32,32.51,,,
2020-02-14 11:34,1251,13.04,23.31,32.46,,,
2020-02-14 11:34,1252,13.04,23.29,32.43,,,
2020-02-14 11:34,1253,13.04,23.38,32.46,,,
2020-02-14 11:35,1254,13.04,23.41,32.46,,,
2020-02-14 11:35,1255,13.05,23.32,32.41,,,
2020-02-14 11:35,1256,13.06,23.32,32.39,,,
2020-02-14 11:35,1257,13.04,23.38,32.34,,,
2020-02-14 11:35,1258,13.04,23.36,32.34,,,
2020-02-14 11:35,1259,13.05,23.29,32.34,,,
2020-02-14 11:35,1260,13.05,23.36,32.31,,,
2020-02-14 11:35,1261,13.04,23.36,32.28,,,
2020-02-14 11:35,1262,13.04,23.41,32.29,,,
2020-02-14 11:35,1263,13.04,23.34,32.28,,,
2020-02-14 11:35,1264,13.04,23.32,32.24,,,
2020-02-14 11:35,1265,13.04,23.32,32.19,,,
2020-02-14 11:35,1266,13.04,23.32,32.19,,,
2020-02-14 11:35,1267,13.04,23.36,32.16,,,
2020-02-14 11:35,1268,13.04,23.31,32.16,,,
2020-02-14 11:35,1269,13.04,23.32,32.14,,,
2020-02-14 11:35,1270,13.05,23.34,32.14,,,
2020-02-14 11:35,1271,13.04,23.44,32.12,,,
2020-02-14 11:35,1272,13.04,23.44,32.11,,,
2020-02-14 11:35,1273,13.04,23.39,32.09,,,
2020-02-14 11:35,1274,13.05,23.38,32.12,,,
2020-02-14 11:35,1275,13.04,23.39,32.14,,,
2020-02-14 11:35,1276,13.04,23.34,32.14,,,
2020-02-14 11:35,1277,13.05,23.32,32.16,,,
2020-02-14 11:35,1278,13.04,23.31,32.16,,,
2020-02-14 11:35,1279,13.04,23.31,32.19,,,
2020-02-14 11:35,1280,13.04,23.36,32.19,,,
2020-02-14 11:35,1281,13.04,23.34,32.22,,,
2020-02-14 11:35,1282,13.04,23.31,32.22,,,
2020-02-14 11:35,1283,13.04,23.36,32.17,,,
2020-02-14 11:35,1284,13.04,23.29,32.22,,,
2020-02-14 11:35,1285,13.04,23.32,32.22,,,
2020-02-14 11:35,1286,13.04,23.32,32.21,,,
2020-02-14 11:35,1287,13.04,23.32,32.19,,,
2020-02-14 11:35,1288,13.04,23.32,32.19,,,
2020-02-14 11:35,1289,13.04,23.34,32.28,,,
2020-02-14 11:35,1290,13.04,23.36,32.24,,,
2020-02-14 11:35,1291,13.04,23.31,32.28,,,
2020-02-14 11:35,1292,13.04,23.32,32.34,,,
2020-02-14 11:35,1293,13.04,23.32,32.31,,,
2020-02-14 11:35,1294,13.04,23.37,32.34,,,
2020-02-14 11:35,1295,13.04,23.32,32.28,,,
2020-02-14 11:35,1296,13.04,23.29,32.31,,,
2020-02-14 11:35,1297,13.05,23.29,32.33,,,
2020-02-14 11:35,1298,13.04,23.31,32.33,,,
2020-02-14 11:35,1299,13.05,23.34,32.34,,,
2020-02-14 11:35,1300,13.04,23.32,32.31,,,
2020-02-14 11:35,1301,13.04,23.27,32.31,,,
2020-02-14 11:35,1302,13.04,23.34,32.33,,,
2020-02-14 11:35,1303,13.04,23.32,32.29,,,
2020-02-14 11:35,1304,13.04,23.29,32.28,,,
2020-02-14 11:35,1305,13.05,23.32,32.29,,,
2020-02-14 11:35,1306,13.04,23.31,32.31,,,
2020-02-14 11:35,1307,13.04,23.37,32.36,,,
2020-02-14 11:35,1308,13.03,23.31,32.31,,,
2020-02-14 11:35,1309,13.04,23.37,32.31,,,
2020-02-14 11:35,1310,13.04,23.31,32.33,,,
2020-02-14 11:35,1311,13.04,23.29,32.36,,,
2020-02-14 11:35,1312,13.04,23.32,32.36,,,
2020-02-14 11:35,1313,13.05,23.32,32.33,,,
2020-02-14 11:36,1314,13.04,23.34,32.33,,,
2020-02-14 11:36,1315,13.04,23.36,32.33,,,
2020-02-14 11:36,1316,13.04,23.32,32.33,,,
2020-02-14 11:36,1317,13.03,23.37,32.33,,,
2020-02-14 11:36,1318,13.04,23.32,32.29,,,
2020-02-14 11:36,1319,13.04,23.32,32.29,,,
2020-02-14 11:36,1320,13.03,23.36,32.29,,,
2020-02-14 11:36,1321,13.04,23.32,32.26,,,
2020-02-14 11:36,1322,13.04,23.34,32.26,,,
2020-02-14 11:36,1323,13.03,23.32,32.26,,,
2020-02-14 11:36,1324,13.04,23.32,32.26,,,
2020-02-14 11:36,1325,13.04,23.34,32.28,,,
2020-02-14 11:36,1326,13.04,23.34,32.28,,,
2020-02-14 11:36,1327,13.04,23.32,32.26,,,
2020-02-14 11:36,1328,13.03,23.27,32.24,,,
2020-02-14 11:36,1329,13.04,23.31,32.21,,,
2020-02-14 11:36,1330,13.04,23.27,32.24,,,
2020-02-14 11:36,1331,13.04,23.31,32.21,,,
2020-02-14 11:36,1332,13.04,23.29,32.21,,,
2020-02-14 11:36,1333,13.04,23.32,32.24,,,
2020-02-14 11:36,1334,13.03,23.31,32.16,,,
2020-02-14 11:36,1335,13.05,23.34,32.14,,,
2020-02-14 11:36,1336,13.04,23.29,32.12,,,
2020-02-14 11:36,1337,13.04,23.31,32.14,,,
2020-02-14 11:36,1338,13.04,23.27,32.16,,,
2020-02-14 11:36,1339,13.03,23.24,32.16,,,
2020-02-14 11:36,1340,13.04,23.27,32.17,,,
2020-02-14 11:36,1341,13.04,23.27,32.21,,,
2020-02-14 11:36,1342,13.04,23.26,32.19,,,
2020-02-14 11:36,1343,13.04,23.26,32.26,,,
2020-02-14 11:36,1344,13.03,23.31,32.28,,,
2020-02-14 11:36,1345,13.03,23.26,32.26,,,
2020-02-14 11:36,1346,13.03,23.34,32.26,,,
2020-02-14 11:36,1347,13.03,23.34,32.34,,,
2020-02-14 11:36,1348,13.04,23.24,32.34,,,
2020-02-14 11:36,1349,13.04,23.26,32.33,,,
2020-02-14 11:36,1350,13.03,23.24,32.33,,,
2020-02-14 11:36,1351,13.04,23.31,32.33,,,
2020-02-14 11:36,1352,13.04,23.2,32.31,,,
2020-02-14 11:36,1353,13.04,23.26,32.31,,,
2020-02-14 11:36,1354,13.03,23.24,32.33,,,
2020-02-14 11:36,1355,13.04,23.26,32.33,,,
2020-02-14 11:36,1356,13.03,23.26,32.34,,,
2020-02-14 11:36,1357,13.03,23.24,32.33,,,
2020-02-14 11:36,1358,13.03,23.22,32.33,,,
2020-02-14 11:36,1359,13.03,23.22,32.31,,,
2020-02-14 11:36,1360,13.04,23.26,32.33,,,
2020-02-14 11:36,1361,13.04,23.29,32.36,,,
2020-02-14 11:36,1362,13.03,23.26,32.31,,,
2020-02-14 11:36,1363,13.03,23.2,32.38,,,
2020-02-14 11:36,1364,13.04,23.22,32.36,,,
2020-02-14 11:36,1365,13.04,23.27,32.38,,,
2020-02-14 11:36,1366,13.04,23.32,32.38,,,
2020-02-14 11:36,1367,13.04,23.24,32.39,,,
2020-02-14 11:36,1368,13.05,23.2,32.43,,,
2020-02-14 11:36,1369,13.04,23.22,32.46,,,
2020-02-14 11:36,1370,13.04,23.27,32.44,,,
2020-02-14 11:36,1371,13.03,23.26,32.41,,,
2020-02-14 11:36,1372,13.03,23.27,32.36,,,
2020-02-14 11:36,1373,13.04,23.19,32.34,,,
2020-02-14 11:37,1374,13.03,23.27,32.39,,,
2020-02-14 11:37,1375,13.03,23.26,32.34,,,
2020-02-14 11:37,1376,13.04,23.26,32.36,,,
2020-02-14 11:37,1377,13.04,23.26,32.34,,,
2020-02-14 11:37,1378,13.03,23.2,32.36,,,
2020-02-14 11:37,1379,13.03,23.27,32.36,,,
2020-02-14 11:37,1380,13.03,23.2,32.38,,,
2020-02-14 11:37,1381,13.03,23.26,32.34,,,
2020-02-14 11:37,1382,13.04,23.29,32.38,,,
2020-02-14 11:37,1383,13.03,23.24,32.38,,,
2020-02-14 11:37,1384,13.03,23.24,32.39,,,
2020-02-14 11:37,1385,13.03,23.27,32.43,,,
2020-02-14 11:37,1386,13.04,23.24,32.38,,,
2020-02-14 11:37,1387,13.04,23.31,32.41,,,
2020-02-14 11:37,1388,13.03,23.22,32.43,,,
2020-02-14 11:37,1389,13.03,23.24,32.43,,,
2020-02-14 11:37,1390,13.03,23.26,32.39,,,
2020-02-14 11:37,1391,13.03,23.24,32.38,,,
2020-02-14 11:37,1392,13.04,23.27,32.36,,,
2020-02-14 11:37,1393,13.03,23.26,32.31,,,
2020-02-14 11:37,1394,13.03,23.2,32.31,,,
2020-02-14 11:37,1395,13.03,23.24,32.31,,,
2020-02-14 11:37,1396,13.03,23.26,32.26,,,
2020-02-14 11:37,1397,13.03,23.31,32.28,,,
2020-02-14 11:37,1398,13.03,23.27,32.26,,,
2020-02-14 11:37,1399,13.03,23.2,32.24,,,
2020-02-14 11:37,1400,13.04,23.24,32.24,,,
2020-02-14 11:37,1401,13.03,23.24,32.21,,,
2020-02-14 11:37,1402,13.04,23.29,32.19,,,
2020-02-14 11:37,1403,13.03,23.27,32.16,,,
2020-02-14 11:37,1404,13.03,23.22,32.17,,,
2020-02-14 11:37,1405,13.03,23.27,32.22,,,
2020-02-14 11:37,1406,13.03,23.22,32.22,,,
2020-02-14 11:37,1407,13.03,23.27,32.24,,,
2020-02-14 11:37,1408,13.03,23.24,32.24,,,
2020-02-14 11:37,1409,13.03,23.26,32.22,,,
2020-02-14 11:37,1410,13.04,23.26,32.26,,,
2020-02-14 11:37,1411,13.03,23.24,32.21,,,
2020-02-14 11:37,1412,13.03,23.17,32.22,,,
2020-02-14 11:37,1413,13.03,23.31,32.24,,,
2020-02-14 11:37,1414,13.03,23.19,32.22,,,
2020-02-14 11:37,1415,13.03,23.22,32.26,,,
2020-02-14 11:37,1416,13.03,23.19,32.26,,,
2020-02-14 11:37,1417,13.03,23.27,32.26,,,
2020-02-14 11:37,1418,13.03,23.31,32.26,,,
2020-02-14 11:37,1419,13.04,23.26,32.19,,,
2020-02-14 11:37,1420,13.03,23.26,32.26,,,
2020-02-14 11:37,1421,13.03,23.19,32.28,,,
2020-02-14 11:37,1422,13.03,23.27,32.28,,,
2020-02-14 11:37,1423,13.03,23.22,32.28,,,
2020-02-14 11:37,1424,13.03,23.19,32.22,,,
2020-02-14 11:37,1425,13.03,23.17,32.24,,,
2020-02-14 11:37,1426,13.03,23.22,32.24,,,
2020-02-14 11:37,1427,13.03,23.22,32.19,,,
2020-02-14 11:37,1428,13.03,23.15,32.19,,,
2020-02-14 11:37,1429,13.03,23.17,32.17,,,
2020-02-14 11:37,1430,13.03,23.26,32.17,,,
2020-02-14 11:37,1431,13.03,23.22,32.17,,,
2020-02-14 11:37,1432,13.03,23.22,32.17,,,
2020-02-14 11:37,1433,13.03,23.24,32.17,,,
2020-02-14 11:38,1434,13.03,23.27,32.16,,,
2020-02-14 11:38,1435,13.03,23.21,32.17,,,
2020-02-14 11:38,1436,13.03,23.24,32.21,,,
2020-02-14 11:38,1437,13.02,23.19,32.17,,,
2020-02-14 11:38,1438,13.03,23.26,32.19,,,
2020-02-14 11:38,1439,13.03,23.19,32.19,,,
2020-02-14 11:38,1440,13.03,23.21,32.17,,,
2020-02-14 11:38,1441,13.03,23.17,32.16,,,
2020-02-14 11:38,1442,13.03,23.17,32.14,,,
2020-02-14 11:38,1443,13.03,23.24,32.14,,,
2020-02-14 11:38,1444,13.03,23.22,32.14,,,
2020-02-14 11:38,1445,13.03,23.19,32.12,,,
2020-02-14 11:38,1446,13.03,23.22,32.16,,,
2020-02-14 11:38,1447,13.03,23.22,32.14,,,
2020-02-14 11:38,1448,13.03,23.15,32.14,,,
2020-02-14 11:38,1449,13.03,23.15,32.14,,,
2020-02-14 11:38,1450,13.03,23.17,32.12,,,
2020-02-14 11:38,1451,13.03,23.21,32.16,,,
2020-02-14 11:38,1452,13.03,23.17,32.14,,,
2020-02-14 11:38,1453,13.04,23.21,32.19,,,
2020-02-14 11:38,1454,13.02,23.21,32.17,,,
